,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,iteration,output_path
1701,9.0,3.0,41,41,0.005714285714285714,0.02857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000864
1702,6.0,2.0,22,22,0.02857142857142857,0.022857142857142857,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002832
1703,,,43,43,0.0,0.04,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000495
1704,2.0,1.0,15,15,0.022857142857142857,0.011428571428571429,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00002191
1705,,,59,59,0.0,0.005714285714285714,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000100
1706,,,8,8,0.011428571428571429,0.04,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001494
1707,,,47,47,0.0,0.017142857142857144,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000214
1708,4.0,2.0,31,31,0.011428571428571429,0.0,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00001040
1709,,,7,7,0.011428571428571429,0.022857142857142857,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001332
1710,2.0,1.0,4,4,0.011428571428571429,0.0,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001043
1711,,,49,49,0.0,0.04,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000471
1712,1.0,0.0,20,20,0.02857142857142857,0.0,0.04,0.01,50000,out/autophagy/explore_parameter_space_00002623
1713,1.0,0.0,12,12,0.017142857142857144,0.04,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001988
1714,4.0,2.0,3,3,0.011428571428571429,0.04,0.04,0.01,50000,out/autophagy/explore_parameter_space_00001535
1715,1.0,0.0,6,6,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000586
1716,8.0,2.0,39,39,0.005714285714285714,0.04,0.04,0.0,50000,out/autophagy/explore_parameter_space_00001016
1717,5.0,2.0,8,8,0.005714285714285714,0.017142857142857144,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000737
1718,2.0,1.0,2,2,0.022857142857142857,0.011428571428571429,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002186
1719,2.0,1.0,8,8,0.017142857142857144,0.005714285714285714,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001613
1720,,,31,31,0.022857142857142857,0.005714285714285714,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002144
1721,2.0,0.0,24,24,0.011428571428571429,0.005714285714285714,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001109
1722,,,46,46,0.0,0.011428571428571429,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000167
1723,,,15,15,0.005714285714285714,0.0,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000565
1724,5.0,2.0,29,29,0.005714285714285714,0.0,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00000536
1725,2.0,1.0,9,9,0.017142857142857144,0.017142857142857144,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001770
1726,6.0,2.0,21,21,0.02857142857142857,0.02857142857142857,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002928
1727,,,79,79,0.0,0.022857142857142857,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000316
1728,,,64,64,0.0,0.02857142857142857,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000324
1729,2.0,1.0,7,7,0.02857142857142857,0.0,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002605
1730,5.0,2.0,6,6,0.02857142857142857,0.0,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002617
1731,2.0,0.0,27,27,0.017142857142857144,0.017142857142857144,0.0,0.01,50000,out/autophagy/explore_parameter_space_00001735
1732,15.0,1.0,57,57,0.005714285714285714,0.011428571428571429,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000646
1733,,,46,46,0.0,0.04,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000487
1734,5.0,2.0,26,26,0.02857142857142857,0.011428571428571429,0.04,0.0,50000,out/autophagy/explore_parameter_space_00002744
1735,1.0,0.0,20,20,0.017142857142857144,0.005714285714285714,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001646
1736,1.0,0.0,23,23,0.017142857142857144,0.011428571428571429,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001685
1737,,,20,20,0.005714285714285714,0.03428571428571429,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00000911
1738,4.0,2.0,9,9,0.017142857142857144,0.011428571428571429,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001689
1739,2.0,1.0,6,6,0.022857142857142857,0.011428571428571429,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002204
1740,35.0,7.0,108,108,0.0,0.005714285714285714,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000073
1741,,,5,5,0.017142857142857144,0.022857142857142857,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001854
1742,,,7,7,0.011428571428571429,0.017142857142857144,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001261
1743,5.0,2.0,14,14,0.022857142857142857,0.017142857142857144,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002290
1744,,,50,50,0.0,0.03428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000407
1745,1.0,0.0,8,8,0.005714285714285714,0.03428571428571429,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000898
1746,1.0,0.0,2,2,0.022857142857142857,0.02857142857142857,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002427
1747,,,70,70,0.0,0.0,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000036
1748,2.0,1.0,23,23,0.011428571428571429,0.02857142857142857,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001358
1749,2.0,1.0,8,8,0.011428571428571429,0.005714285714285714,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001138
1750,,,108,108,0.0,0.017142857142857144,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000218
1751,2.0,1.0,5,5,0.02857142857142857,0.017142857142857144,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002758
1752,1.0,0.0,4,4,0.022857142857142857,0.04,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002533
1753,3.0,0.0,15,15,0.005714285714285714,0.022857142857142857,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000772
1754,,,29,29,0.005714285714285714,0.04,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001018
1755,2.0,1.0,10,10,0.017142857142857144,0.022857142857142857,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001795
1756,2.0,0.0,10,10,0.011428571428571429,0.011428571428571429,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001210
1757,,,20,20,0.02857142857142857,0.0,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002615
1758,3.0,2.0,8,8,0.022857142857142857,0.022857142857142857,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00002351
1759,8.0,2.0,29,29,0.005714285714285714,0.017142857142857144,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000736
1760,1.0,0.0,9,9,0.005714285714285714,0.0,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000538
1761,,,27,27,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001175
1762,5.0,2.0,10,10,0.022857142857142857,0.017142857142857144,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002297
1763,5.0,2.0,16,16,0.02857142857142857,0.011428571428571429,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002737
1764,1.0,0.0,15,15,0.02857142857142857,0.02857142857142857,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002909
1765,3.0,2.0,6,6,0.02857142857142857,0.017142857142857144,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002770
1766,1.0,0.0,9,9,0.011428571428571429,0.017142857142857144,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001251
1767,1.0,0.0,12,12,0.02857142857142857,0.03428571428571429,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002957
1768,1.0,0.0,2,2,0.022857142857142857,0.017142857142857144,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002301
1769,2.0,1.0,6,6,0.02857142857142857,0.011428571428571429,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002700
1770,1.0,0.0,14,14,0.022857142857142857,0.005714285714285714,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002149
1771,2.0,1.0,91,91,0.0,0.04,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000480
1772,1.0,0.0,7,7,0.017142857142857144,0.011428571428571429,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001683
1773,1.0,0.0,22,22,0.02857142857142857,0.03428571428571429,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002956
1774,1.0,0.0,12,12,0.022857142857142857,0.011428571428571429,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002227
1775,3.0,0.0,24,24,0.011428571428571429,0.017142857142857144,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001222
1776,2.0,1.0,7,7,0.011428571428571429,0.011428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001178
1777,4.0,2.0,27,27,0.02857142857142857,0.0,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002584
1778,1.0,0.0,6,6,0.02857142857142857,0.017142857142857144,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002804
1779,1.0,0.0,22,22,0.022857142857142857,0.017142857142857144,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002270
1780,23.0,15.0,43,43,0.005714285714285714,0.02857142857142857,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000892
1781,2.0,1.0,4,4,0.005714285714285714,0.0,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000555
1782,3.0,2.0,6,6,0.02857142857142857,0.011428571428571429,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002730
1783,1.0,0.0,12,12,0.017142857142857144,0.011428571428571429,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001686
1784,,,8,8,0.022857142857142857,0.005714285714285714,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002162
1785,2.0,1.0,88,88,0.0,0.017142857142857144,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00000216
1786,,,115,115,0.0,0.02857142857142857,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000321
1787,,,107,107,0.0,0.04,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000458
1788,5.0,1.0,9,9,0.017142857142857144,0.011428571428571429,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001705
1789,6.0,2.0,12,12,0.017142857142857144,0.022857142857142857,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001809
1790,1.0,0.0,3,3,0.022857142857142857,0.03428571428571429,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002478
1791,18.0,3.0,104,104,0.0,0.0,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000017
1792,5.0,0.0,14,14,0.005714285714285714,0.005714285714285714,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000612
1793,,,13,13,0.011428571428571429,0.022857142857142857,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001309
1794,,,48,48,0.0,0.011428571428571429,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000149
1795,5.0,2.0,10,10,0.017142857142857144,0.03428571428571429,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001961
1796,,,46,46,0.0,0.022857142857142857,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000279
1797,1.0,0.0,10,10,0.02857142857142857,0.011428571428571429,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002718
1798,,,71,71,0.0,0.005714285714285714,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000068
1799,3.0,1.0,7,7,0.005714285714285714,0.0,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000549
1800,,,9,9,0.011428571428571429,0.02857142857142857,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001406
1801,,,21,21,0.005714285714285714,0.04,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000995
1802,1.0,0.0,10,10,0.02857142857142857,0.02857142857142857,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002918
1803,3.0,2.0,5,5,0.02857142857142857,0.005714285714285714,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002638
1804,,,48,48,0.0,0.022857142857142857,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000286
1805,,,5,5,0.011428571428571429,0.04,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001519
1806,4.0,1.0,6,6,0.022857142857142857,0.011428571428571429,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002209
1807,1.0,0.0,16,16,0.011428571428571429,0.022857142857142857,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001302
1808,,,127,127,0.0,0.0,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000014
1809,4.0,2.0,9,9,0.011428571428571429,0.04,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001521
1810,3.0,0.0,12,12,0.005714285714285714,0.0,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000547
1811,,,95,95,0.0,0.017142857142857144,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000210
1812,7.0,1.0,12,12,0.022857142857142857,0.017142857142857144,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002281
1813,2.0,1.0,5,5,0.017142857142857144,0.011428571428571429,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001668
1814,2.0,1.0,7,7,0.022857142857142857,0.0,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002078
1815,6.0,2.0,21,21,0.02857142857142857,0.011428571428571429,0.0,0.0,50000,out/autophagy/explore_parameter_space_00002688
1816,,,41,41,0.0,0.04,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00000463
1817,5.0,2.0,29,29,0.011428571428571429,0.03428571428571429,0.0,0.0,50000,out/autophagy/explore_parameter_space_00001408
1818,2.0,1.0,6,6,0.022857142857142857,0.0,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002077
1819,8.0,3.0,27,27,0.02857142857142857,0.017142857142857144,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002800
1820,,,40,40,0.0,0.005714285714285714,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000103
1821,3.0,2.0,5,5,0.022857142857142857,0.005714285714285714,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002116
1822,,,36,36,0.005714285714285714,0.022857142857142857,0.04,0.01,50000,out/autophagy/explore_parameter_space_00000831
1823,2.0,1.0,11,11,0.022857142857142857,0.02857142857142857,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002426
1824,,,7,7,0.005714285714285714,0.017142857142857144,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000762
